idTransaction,dateTransaction,montantTransaction,etat,idBeneficiaire,idFournisseur
"7588","2026-01-13 11:33:52","4","0","694","531"
"7589","2026-01-13 11:33:52","5","1","1280","2602"
"7590","2026-01-13 11:33:52","6","1","2693","2677"
"7591","2026-01-13 11:33:52","6","1","3261","797"
"7592","2026-01-13 11:33:52","8","1","468","3162"
"7593","2026-01-13 11:33:52","10","0","2815","3123"
"7594","2026-01-13 11:33:52","6","1","911","1766"
"7595","2026-01-13 11:33:52","1","0","975","2647"
"7596","2026-01-13 11:33:52","7","0","505","1658"
"7597","2026-01-13 11:33:52","3","1","863","933"
"7598","2026-01-13 11:33:52","7","1","1632","2113"
"7599","2026-01-13 11:33:52","9","0","3042","2511"
"7600","2026-01-13 11:33:52","10","1","1139","168"
"7601","2026-01-13 11:33:52","5","1","786","761"
"7602","2026-01-13 11:33:52","10","1","463","759"
"7603","2026-01-13 11:33:52","1","1","1594","2010"
"7604","2026-01-13 11:33:52","5","1","2448","1285"
"7605","2026-01-13 11:33:52","3","1","487","1131"
"7606","2026-01-13 11:33:52","8","0","1995","560"
"7607","2026-01-13 11:33:52","10","1","1519","415"
"7608","2026-01-13 11:33:52","6","1","2498","127"
"7609","2026-01-13 11:33:52","6","1","523","3314"
"7610","2026-01-13 11:33:52","6","1","309","3025"
"7611","2026-01-13 11:33:52","8","1","303","2443"
"7612","2026-01-13 11:33:52","1","1","2075","2780"
"7613","2026-01-13 11:33:52","3","0","491","2342"
"7614","2026-01-13 11:33:52","7","1","110","1389"
"7615","2026-01-13 11:33:52","4","1","1319","3231"
"7616","2026-01-13 11:33:52","9","1","3292","2521"
"7617","2026-01-13 11:33:52","4","1","2241","2947"
"7618","2026-01-13 11:33:52","7","0","2065","3331"
"7619","2026-01-13 11:33:52","4","1","99","277"
"7620","2026-01-13 11:33:52","8","1","3126","1793"
"7621","2026-01-13 11:33:52","5","0","709","2526"
"7622","2026-01-13 11:33:52","5","1","3207","1202"
"7623","2026-01-13 11:33:52","6","1","2472","716"
"7624","2026-01-13 11:33:52","3","1","1502","1517"
"7625","2026-01-13 11:33:52","5","1","1615","2231"
"7626","2026-01-13 11:33:52","2","1","2053","2336"
"7627","2026-01-13 11:33:52","9","0","3157","612"
"7628","2026-01-13 11:33:52","7","0","3109","552"
"7629","2026-01-13 11:33:52","10","0","600","3124"
"7630","2026-01-13 11:33:52","8","1","504","8"
"7631","2026-01-13 11:33:52","7","1","822","2931"
"7632","2026-01-13 11:33:52","3","1","917","1421"
"7633","2026-01-13 11:33:52","4","1","1163","3277"
"7634","2026-01-13 11:33:52","2","1","1237","2227"
"7635","2026-01-13 11:33:52","1","1","3296","1802"
"7636","2026-01-13 11:33:52","10","0","313","957"
"7637","2026-01-13 11:33:52","4","0","256","2204"
"7638","2026-01-13 11:33:52","7","1","2478","1783"
"7639","2026-01-13 11:33:52","9","0","2469","2866"
"7640","2026-01-13 11:33:52","5","1","2694","2054"
"7641","2026-01-13 11:33:52","1","1","612","2090"
"7642","2026-01-13 11:33:52","7","1","1484","359"
"7643","2026-01-13 11:33:52","9","1","2822","534"
"7644","2026-01-13 11:33:52","10","0","1138","773"
"7645","2026-01-13 11:33:52","9","1","1671","1871"
"7646","2026-01-13 11:33:52","7","1","782","2291"
"7647","2026-01-13 11:33:52","5","1","2708","852"
"7648","2026-01-13 11:33:52","1","0","2208","4"
"7649","2026-01-13 11:33:52","1","1","1252","2067"
"7650","2026-01-13 11:33:52","6","1","385","1854"
"7651","2026-01-13 11:33:52","10","1","667","1666"
"7652","2026-01-13 11:33:52","8","0","927","1350"
"7653","2026-01-13 11:33:52","6","1","394","1254"
"7654","2026-01-13 11:33:52","2","1","3181","832"
"7655","2026-01-13 11:33:52","2","1","2453","480"
"7656","2026-01-13 11:33:52","2","1","335","404"
"7657","2026-01-13 11:33:52","5","1","2907","2964"
"7658","2026-01-13 11:33:52","7","1","3109","697"
"7659","2026-01-13 11:33:52","6","1","1009","2288"
"7660","2026-01-13 11:33:52","6","1","752","1499"
"7661","2026-01-13 11:33:52","9","1","2791","2180"
"7662","2026-01-13 11:33:52","2","1","2909","2914"
"7663","2026-01-13 11:33:52","1","1","1527","2864"
"7664","2026-01-13 11:33:52","7","1","1328","2974"
"7665","2026-01-13 11:33:52","6","1","1570","1310"
"7666","2026-01-13 11:33:52","4","1","791","1504"
"7667","2026-01-13 11:33:52","10","0","716","3212"
"7668","2026-01-13 11:33:52","9","1","1246","3106"
"7669","2026-01-13 11:33:52","7","1","2827","1880"
"7670","2026-01-13 11:33:52","8","1","2000","3146"
"7671","2026-01-13 11:33:52","9","1","181","3283"
"7672","2026-01-13 11:33:52","6","1","3299","1276"
"7673","2026-01-13 11:33:52","10","1","179","1779"
"7674","2026-01-13 11:33:52","4","1","534","3303"
"7675","2026-01-13 11:33:52","3","1","1875","2071"
"7676","2026-01-13 11:33:52","5","1","3052","2910"
"7677","2026-01-13 11:33:52","1","1","1653","231"
"7678","2026-01-13 11:33:52","5","1","2848","47"
"7679","2026-01-13 11:33:52","3","0","3111","648"
"7680","2026-01-13 11:33:52","7","1","2872","1608"
"7681","2026-01-13 11:33:52","10","1","3209","2489"
"7682","2026-01-13 11:33:52","7","1","1326","97"
"7683","2026-01-13 11:33:52","9","1","1610","1377"
"7684","2026-01-13 11:33:52","8","1","1205","936"
"7685","2026-01-13 11:33:52","8","1","2721","2723"
"7686","2026-01-13 11:33:52","4","0","2432","1553"
"7687","2026-01-13 11:33:52","4","1","373","2129"
"7688","2026-01-13 11:33:52","6","1","951","1036"
"7689","2026-01-13 11:33:52","5","1","2367","2887"
"7690","2026-01-13 11:33:52","2","0","1398","2948"
"7691","2026-01-13 11:33:52","6","0","1143","709"
"7692","2026-01-13 11:33:52","8","1","1939","987"
"7693","2026-01-13 11:33:52","5","1","2478","1153"
"7694","2026-01-13 11:33:52","8","1","2672","2091"
"7695","2026-01-13 11:33:52","5","1","2268","257"
"7696","2026-01-13 11:33:52","8","1","1366","1948"
"7697","2026-01-13 11:33:52","9","1","1526","563"
"7698","2026-01-13 11:33:52","7","1","2760","1982"
"7699","2026-01-13 11:33:52","4","1","2852","942"
"7700","2026-01-13 11:33:52","9","1","1227","2326"
"7701","2026-01-13 11:33:52","3","0","3255","1354"
"7702","2026-01-13 11:33:52","7","1","400","2488"
"7703","2026-01-13 11:33:52","9","1","3291","249"
"7704","2026-01-13 11:33:52","8","1","3075","399"
"7705","2026-01-13 11:33:52","8","1","1541","3132"
"7706","2026-01-13 11:33:52","4","1","2530","1930"
"7707","2026-01-13 11:33:52","3","1","2994","1470"
"7708","2026-01-13 11:33:52","7","1","2023","1174"
"7709","2026-01-13 11:33:52","6","1","1293","52"
"7710","2026-01-13 11:33:52","10","1","2892","2574"
"7711","2026-01-13 11:33:52","4","1","385","2139"
"7712","2026-01-13 11:33:52","2","1","1104","1689"
"7713","2026-01-13 11:33:52","3","0","873","2606"
"7714","2026-01-13 11:33:52","5","1","3275","337"
"7715","2026-01-13 11:33:52","10","1","2530","1119"
"7716","2026-01-13 11:33:52","5","1","2605","3059"
"7717","2026-01-13 11:33:52","2","1","1957","1817"
"7718","2026-01-13 11:33:52","8","0","143","2175"
"7719","2026-01-13 11:33:52","3","1","494","2038"
"7720","2026-01-13 11:33:52","4","0","996","2709"
"7721","2026-01-13 11:33:52","5","1","1641","883"
"7722","2026-01-13 11:33:52","2","0","2219","14"
"7723","2026-01-13 11:33:52","4","1","1476","3024"
"7724","2026-01-13 11:33:52","2","0","3154","2635"
"7725","2026-01-13 11:33:52","9","0","2132","2033"
"7726","2026-01-13 11:33:52","3","1","2448","652"
"7727","2026-01-13 11:33:52","6","0","367","2297"
"7728","2026-01-13 11:33:52","10","1","691","1677"
"7729","2026-01-13 11:33:52","7","0","384","2325"
"7730","2026-01-13 11:33:52","3","1","2254","1726"
"7731","2026-01-13 11:33:52","9","1","1908","362"
"7732","2026-01-13 11:33:52","1","1","1751","754"
"7733","2026-01-13 11:33:52","9","0","2664","2397"
"7734","2026-01-13 11:33:52","10","1","1890","1126"
"7735","2026-01-13 11:33:52","9","1","2251","1972"
"7736","2026-01-13 11:33:52","10","1","2166","1930"
"7737","2026-01-13 11:33:52","9","1","396","2067"
"7738","2026-01-13 11:33:52","6","1","262","2685"
"7739","2026-01-13 11:33:52","4","0","1089","41"
"7740","2026-01-13 11:33:52","5","1","2031","3115"
"7741","2026-01-13 11:33:52","3","1","1852","1747"
"7742","2026-01-13 11:33:52","9","0","457","282"
"7743","2026-01-13 11:33:52","3","1","3273","1667"
"7744","2026-01-13 11:33:52","1","0","2313","2184"
"7745","2026-01-13 11:33:52","6","1","1509","804"
"7746","2026-01-13 11:33:52","6","1","86","1958"
"7747","2026-01-13 11:33:52","2","1","375","3154"
"7748","2026-01-13 11:33:52","4","1","1580","3255"
"7749","2026-01-13 11:33:52","1","1","1558","763"
"7750","2026-01-13 11:33:52","3","0","2934","1127"
"7751","2026-01-13 11:33:52","2","1","54","1273"
"7752","2026-01-13 11:33:52","2","0","686","1856"
"7753","2026-01-13 11:33:52","3","0","969","3271"
"7754","2026-01-13 11:33:52","7","1","130","1695"
"7755","2026-01-13 11:33:52","7","1","2475","3001"
"7756","2026-01-13 11:33:52","9","1","1758","2087"
"7757","2026-01-13 11:33:52","6","1","2269","2691"
"7758","2026-01-13 11:33:52","10","1","2532","510"
"7759","2026-01-13 11:33:52","2","1","1347","343"
"7760","2026-01-13 11:33:52","6","1","264","2690"
"7761","2026-01-13 11:33:52","10","1","1407","1408"
"7762","2026-01-13 11:33:52","3","1","943","1737"
"7763","2026-01-13 11:33:52","7","0","2779","1684"
"7764","2026-01-13 11:33:52","1","1","3280","279"
"7765","2026-01-13 11:33:52","10","1","3300","2395"
"7766","2026-01-13 11:33:52","6","1","2997","2121"
"7767","2026-01-13 11:33:52","6","1","407","215"
"7768","2026-01-13 11:33:52","1","1","159","1635"
"7769","2026-01-13 11:33:52","1","1","1514","136"
"7770","2026-01-13 11:33:52","7","1","2947","588"
"7771","2026-01-13 11:33:52","5","1","1384","707"
"7772","2026-01-13 11:33:52","10","0","2530","1571"
"7773","2026-01-13 11:33:52","9","1","2273","1523"
"7774","2026-01-13 11:33:52","6","1","1328","1743"
"7775","2026-01-13 11:33:52","8","1","1288","1148"
"7776","2026-01-13 11:33:52","8","1","754","2604"
"7777","2026-01-13 11:33:52","2","1","969","230"
"7778","2026-01-13 11:33:52","8","1","1193","1082"
"7779","2026-01-13 11:33:53","8","1","690","2409"
"7780","2026-01-13 11:33:53","5","1","3291","1860"
"7781","2026-01-13 11:33:53","9","1","2787","2629"
"7782","2026-01-13 11:33:53","2","1","2518","1129"
"7783","2026-01-13 11:33:53","3","1","1102","946"
"7784","2026-01-13 11:33:53","3","1","455","2773"
"7785","2026-01-13 11:33:53","6","1","43","1025"
"7786","2026-01-13 11:33:53","6","0","1161","117"
"7787","2026-01-13 11:33:53","7","1","1151","279"
"7788","2026-01-13 11:33:53","3","1","522","2669"
"7789","2026-01-13 11:33:53","1","0","2447","2895"
"7790","2026-01-13 11:33:53","1","0","230","167"
"7791","2026-01-13 11:33:53","2","1","646","2583"
"7792","2026-01-13 11:33:53","5","0","2766","2410"
"7793","2026-01-13 11:33:53","9","0","3016","522"
"7794","2026-01-13 11:33:53","1","1","511","505"
"7795","2026-01-13 11:33:53","10","1","878","748"
"7796","2026-01-13 11:33:53","9","1","3079","2224"
"7797","2026-01-13 11:33:53","6","0","1440","2275"
"7798","2026-01-13 11:33:53","4","0","1076","36"
"7799","2026-01-13 11:33:53","4","1","2400","1379"
"7800","2026-01-13 11:33:53","9","1","2627","107"
"7801","2026-01-13 11:33:53","1","0","38","1396"
"7802","2026-01-13 11:33:53","1","1","141","259"
"7803","2026-01-13 11:33:53","8","1","1910","2171"
"7804","2026-01-13 11:33:53","8","0","180","235"
"7805","2026-01-13 11:33:53","3","1","380","1200"
"7806","2026-01-13 11:33:53","9","1","2231","2403"
"7807","2026-01-13 11:33:53","10","1","1058","404"
"7808","2026-01-13 11:33:53","10","0","1925","545"
"7809","2026-01-13 11:33:53","3","1","1319","632"
"7810","2026-01-13 11:33:53","7","1","2950","2418"
"7811","2026-01-13 11:33:53","7","1","1633","1356"
"7812","2026-01-13 11:33:53","9","0","1077","2680"
"7813","2026-01-13 11:33:53","1","1","201","2576"
"7814","2026-01-13 11:33:53","5","1","1474","3050"
"7815","2026-01-13 11:33:53","1","1","2492","805"
"7816","2026-01-13 11:33:53","2","1","1943","2100"
"7817","2026-01-13 11:33:53","1","1","1209","1582"
"7818","2026-01-13 11:33:53","5","1","512","2540"
"7819","2026-01-13 11:33:53","6","1","879","3102"
"7820","2026-01-13 11:33:53","1","0","3298","1343"
"7821","2026-01-13 11:33:53","1","0","3248","2681"
"7822","2026-01-13 11:33:53","5","1","297","719"
"7823","2026-01-13 11:33:53","9","1","2030","2730"
"7824","2026-01-13 11:33:53","2","1","2093","1597"
"7825","2026-01-13 11:33:53","6","1","231","3278"
"7826","2026-01-13 11:33:53","8","1","2848","1607"
"7827","2026-01-13 11:33:53","4","1","1390","2361"
"7828","2026-01-13 11:33:53","5","1","2607","3056"
"7829","2026-01-13 11:33:53","7","1","1600","279"
"7830","2026-01-13 11:33:53","2","1","893","1392"
"7831","2026-01-13 11:33:53","4","0","3276","1379"
"7832","2026-01-13 11:33:53","7","1","1411","156"
"7833","2026-01-13 11:33:53","6","0","1701","1698"
"7834","2026-01-13 11:33:53","8","1","2398","3120"
"7835","2026-01-13 11:33:53","10","1","1428","2489"
"7836","2026-01-13 11:33:53","9","1","2168","853"
"7837","2026-01-13 11:33:53","2","0","1255","885"
"7838","2026-01-13 11:33:53","8","1","1291","1153"
"7839","2026-01-13 11:33:53","10","1","970","196"
"7840","2026-01-13 11:33:53","5","1","1252","317"
"7841","2026-01-13 11:33:53","8","1","762","2596"
"7842","2026-01-13 11:33:53","6","1","3025","1392"
"7843","2026-01-13 11:33:53","6","0","2535","299"
"7844","2026-01-13 11:33:53","8","1","1047","2944"
"7845","2026-01-13 11:33:53","4","1","509","2070"
"7846","2026-01-13 11:33:53","7","1","3015","1390"
"7847","2026-01-13 11:33:53","1","1","3011","2356"
"7848","2026-01-13 11:33:53","8","1","1785","2241"
"7849","2026-01-13 11:33:53","1","1","1760","1211"
"7850","2026-01-13 11:33:53","8","1","2189","240"
"7851","2026-01-13 11:33:53","5","1","1644","893"
"7852","2026-01-13 11:33:53","7","1","2993","12"
"7853","2026-01-13 11:33:53","1","0","175","1496"
"7854","2026-01-13 11:33:53","7","1","616","2187"
"7855","2026-01-13 11:33:53","3","1","417","2144"
"7856","2026-01-13 11:33:53","10","1","2888","1656"
"7857","2026-01-13 11:33:53","2","0","24","797"
"7858","2026-01-13 11:33:53","1","1","771","2352"
"7859","2026-01-13 11:33:53","8","1","2532","2136"
"7860","2026-01-13 11:33:53","4","1","2486","2052"
"7861","2026-01-13 11:33:53","5","1","877","815"
"7862","2026-01-13 11:33:53","4","1","2829","3187"
"7863","2026-01-13 11:33:53","6","0","2680","389"
"7864","2026-01-13 11:33:53","5","1","24","1748"
"7865","2026-01-13 11:33:53","10","0","1129","1364"
"7866","2026-01-13 11:33:53","5","1","1729","2763"
"7867","2026-01-13 11:33:53","3","0","1650","401"
"7868","2026-01-13 11:33:53","6","0","2493","271"
"7869","2026-01-13 11:33:53","3","1","1229","428"
"7870","2026-01-13 11:33:53","7","1","2879","1454"
"7871","2026-01-13 11:33:53","8","1","1397","610"
"7872","2026-01-13 11:33:53","4","1","2429","1405"
"7873","2026-01-13 11:33:53","10","1","3137","2277"
"7874","2026-01-13 11:33:53","10","1","2601","557"
"7875","2026-01-13 11:33:53","5","1","1209","3020"
"7876","2026-01-13 11:33:53","6","1","458","694"
"7877","2026-01-13 11:33:53","8","1","2347","3222"
"7878","2026-01-13 11:33:53","4","1","1226","2399"
"7879","2026-01-13 11:33:53","8","1","342","1865"
"7880","2026-01-13 11:33:53","6","1","1278","2017"
"7881","2026-01-13 11:33:53","10","1","596","701"
"7882","2026-01-13 11:33:53","9","1","606","240"
"7883","2026-01-13 11:33:53","3","1","2798","2091"
"7884","2026-01-13 11:33:53","4","1","594","906"
"7885","2026-01-13 11:33:53","1","1","227","1382"
"7886","2026-01-13 11:33:53","5","1","2943","406"
"7887","2026-01-13 11:33:53","5","1","990","594"
"7888","2026-01-13 11:33:53","9","0","1071","712"
"7889","2026-01-13 11:33:53","10","1","279","2603"
"7890","2026-01-13 11:33:53","1","1","2173","1644"
"7891","2026-01-13 11:33:53","8","1","2710","2865"
"7892","2026-01-13 11:33:53","3","0","3310","2747"
"7893","2026-01-13 11:33:53","3","1","2481","68"
"7894","2026-01-13 11:33:53","7","1","2673","552"
"7895","2026-01-13 11:33:53","1","1","2648","452"
"7896","2026-01-13 11:33:53","1","0","1529","288"
"7897","2026-01-13 11:33:53","10","0","3096","1956"
"7898","2026-01-13 11:33:53","3","1","1422","709"
"7899","2026-01-13 11:33:53","7","1","185","1444"
"7900","2026-01-13 11:33:53","1","1","1573","930"
"7901","2026-01-13 11:33:53","3","0","1199","2064"
"7902","2026-01-13 11:33:53","7","1","307","2580"
"7903","2026-01-13 11:33:53","6","1","1519","1118"
"7904","2026-01-13 11:33:53","2","1","2634","1060"
"7905","2026-01-13 11:33:53","10","1","232","3032"
"7906","2026-01-13 11:33:53","2","1","2779","852"
"7907","2026-01-13 11:33:53","3","0","881","3211"
"7908","2026-01-13 11:33:53","2","1","257","2318"
"7909","2026-01-13 11:33:53","6","1","3304","1724"
"7910","2026-01-13 11:33:53","4","1","2346","3317"
"7911","2026-01-13 11:33:53","7","0","313","1522"
"7912","2026-01-13 11:33:53","5","1","573","3182"
"7913","2026-01-13 11:33:53","5","0","1136","1455"
"7914","2026-01-13 11:33:53","7","1","3183","1053"
"7915","2026-01-13 11:33:53","4","1","3202","3142"
"7916","2026-01-13 11:33:53","7","1","505","2564"
"7917","2026-01-13 11:33:53","2","0","287","1578"
"7918","2026-01-13 11:33:53","8","0","897","3301"
"7919","2026-01-13 11:33:53","7","1","1058","1123"
"7920","2026-01-13 11:33:53","9","1","207","1180"
"7921","2026-01-13 11:33:53","9","1","1766","270"
"7922","2026-01-13 11:33:53","8","0","2372","213"
"7923","2026-01-13 11:33:53","9","1","359","1138"
"7924","2026-01-13 11:33:53","4","1","1022","2864"
"7925","2026-01-13 11:33:53","9","1","1292","95"
"7926","2026-01-13 11:33:53","9","1","399","546"
"7927","2026-01-13 11:33:53","4","1","2198","2911"
"7928","2026-01-13 11:33:53","10","1","1480","849"
"7929","2026-01-13 11:33:53","1","1","2955","2021"
"7930","2026-01-13 11:33:53","7","1","291","1047"
"7931","2026-01-13 11:33:53","4","1","284","2063"
"7932","2026-01-13 11:33:53","10","1","527","2624"
"7933","2026-01-13 11:33:53","1","0","1098","2732"
"7934","2026-01-13 11:33:53","10","0","380","1016"
"7935","2026-01-13 11:33:53","5","1","1446","603"
"7936","2026-01-13 11:33:53","6","0","1853","1198"
"7937","2026-01-13 11:33:53","4","1","1543","2008"
"7938","2026-01-13 11:33:53","6","1","2283","1635"
"7939","2026-01-13 11:33:53","2","1","1308","1369"
"7940","2026-01-13 11:33:53","6","1","402","509"
"7941","2026-01-13 11:33:53","2","1","1801","184"
"7942","2026-01-13 11:33:53","5","1","1871","1641"
"7943","2026-01-13 11:33:53","6","1","2409","1269"
"7944","2026-01-13 11:33:53","9","1","1506","2218"
"7945","2026-01-13 11:33:53","1","1","1291","1186"
"7946","2026-01-13 11:33:53","9","1","770","352"
"7947","2026-01-13 11:33:53","1","1","2622","1192"
"7948","2026-01-13 11:33:53","5","1","212","360"
"7949","2026-01-13 11:33:53","2","1","169","3317"
"7950","2026-01-13 11:33:53","7","1","645","1897"
"7951","2026-01-13 11:33:53","3","1","942","1891"
"7952","2026-01-13 11:33:53","1","1","806","1615"
"7953","2026-01-13 11:33:53","9","1","164","542"
"7954","2026-01-13 11:33:53","9","0","718","1828"
"7955","2026-01-13 11:33:53","2","1","2916","2923"
"7956","2026-01-13 11:33:53","6","0","1928","1251"
"7957","2026-01-13 11:33:53","1","1","1590","2147"
"7958","2026-01-13 11:33:53","2","1","2357","1634"
"7959","2026-01-13 11:33:53","9","0","3003","3234"
"7960","2026-01-13 11:33:53","2","1","2390","290"
"7961","2026-01-13 11:33:53","5","1","3117","680"
"7962","2026-01-13 11:33:53","7","1","2174","2948"
"7963","2026-01-13 11:33:53","2","0","3211","2672"
"7964","2026-01-13 11:33:53","3","1","1869","852"
"7965","2026-01-13 11:33:53","10","1","909","2426"
"7966","2026-01-13 11:33:53","8","0","433","2981"
"7967","2026-01-13 11:33:53","5","1","1316","2629"
"7968","2026-01-13 11:33:53","2","1","2937","364"
"7969","2026-01-13 11:33:53","1","1","709","1704"
"7970","2026-01-13 11:33:53","9","1","1734","1459"
"7971","2026-01-13 11:33:54","7","1","769","2288"
